time,value,original_time,day_number,time_index,moving_average,fluctuation
7129,115564.535875,56357.0,198,23,108968.01495097,6596.520924030003
7130,125129.963569,56358.0,198,24,114416.07510677501,10713.88846222499
7131,106969.644484,56359.0,198,25,116469.538509395,-9499.894025394999
7132,127311.687819,56360.0,198,26,119375.858101065,7935.829717935005
7133,130908.084456,56361.0,198,27,129125.28294646002,1782.801509539975
7134,185395.953607,56362.0,198,28,152418.79831921,32977.155287789996
7135,192713.23261,56363.0,198,29,155558.66366703,37154.568942970014
7136,137901.710114,56364.0,198,30,161486.878417,-23585.168303000013
7137,163389.204405,56365.0,198,31,169663.28426120002,-6274.079856200027
7138,191957.151321,56366.0,198,32,164593.7657867,27363.385534300003
7139,157409.073356,56367.0,198,33,176447.5646278,-19038.491271799983
7140,284253.052489,56368.0,198,34,210792.2856306,73460.76685840002
7141,260266.191653,56369.0,198,35,238420.7442334,21845.44741959998
7142,274135.740923,56370.0,198,36,279922.0873135,-5786.346390500024
7143,375687.718391,56371.0,198,37,343630.2785807,32057.439810300013
7144,646290.061159,56372.0,198,38,539611.5586716001,106678.50248739996
7145,154216.311914,56479.0,199,1,197984.84019125,-43768.52827725001
7146,166464.238714,56480.0,199,2,161049.8555047,5414.383209299995
7147,195004.773018,56481.0,199,3,169516.14473824998,25488.62827975003
7148,160039.096587,56482.0,199,4,187200.96171514998,-27161.865128149977
7149,162414.547326,56483.0,199,5,163984.30383189998,-1569.7565058999753
7150,138039.485996,56484.0,199,6,143955.247686805,-5915.761690804997
7151,194647.24314,56485.0,199,7,142291.7817302,52355.46140980002
7152,118557.244103,56486.0,199,8,139011.60691956998,-20454.362816569977
7153,125154.053685,56487.0,199,9,142959.816044285,-17805.762359284985
7154,132326.874603,56488.0,199,10,152734.48252142998,-20407.607918429974
7155,120357.402898,56489.0,199,11,138921.53592608002,-18564.133028080018
7156,128920.721564,56490.0,199,12,127300.81308202997,1619.9084819700365
7157,169417.452155,56491.0,199,13,135622.88037505,33794.57177995
7158,93732.2278235,56492.0,199,14,123975.80660749502,-30243.57878399502
7159,120300.08619,56493.0,199,15,129822.37620078502,-9522.290010785015
7160,107328.430101,56494.0,199,16,119616.70086417999,-12288.270763179986
7161,92569.5319,56495.0,199,17,116109.71115518501,-23540.17925518501
7162,110737.708664,56496.0,199,18,103248.07015139499,7489.638512605015
7163,152230.213728,56497.0,199,19,105466.75893466,46763.45479334
7164,94834.7713141,56498.0,199,20,112611.46778569999,-17776.696471599993
7165,132081.488391,56499.0,199,21,103407.165289945,28674.323101054993
7166,85597.8967949,56500.0,199,22,105618.92721750001,-20021.0304226
7167,109138.447682,56501.0,199,23,110755.813120245,-1617.365438245004
7168,81002.206034,56502.0,199,24,115551.23988712502,-34549.033853125016
7169,82478.7265553,56503.0,199,25,117568.99073808,-35090.264182779996
7170,103453.579093,56504.0,199,26,122120.839142765,-18667.260049765013
7171,101037.434731,56505.0,199,27,135758.594727425,-34721.15999642499
7172,173377.444969,56506.0,199,28,153593.88436801004,19783.560600989964
7173,136700.175031,56507.0,199,29,154729.41363413,-18029.238603130012
7174,141104.023466,56508.0,199,30,157032.20158435003,-15928.178118350013
7175,126367.365454,56509.0,199,31,169111.2853779,-42743.9199239
7176,116135.774473,56510.0,199,32,165098.24133619998,-48962.46686319998
7177,142526.978979,56511.0,199,33,178681.8083225,-36154.829343499994
7178,178814.193616,56512.0,199,34,208605.05262894998,-29790.85901294998
7179,331708.293754,56513.0,199,35,228345.9037177,103362.39003629997
7180,237026.506938,56514.0,199,36,268860.34319964994,-31833.836261649936
7181,343018.561163,56515.0,199,37,334284.50906605,8734.052096950007
7182,642914.429854,56516.0,199,38,530920.45427995,111993.97557404998
7183,181995.18155,56623.0,200,1,196492.4941244,-14497.312574399984
7184,158113.927712,56624.0,200,2,161456.0388911,-3342.1111791000003
7185,154914.614459,56625.0,200,3,173010.81493020002,-18096.20047120002
7186,161256.015038,56626.0,200,4,188503.18664509995,-27247.17160709994
7187,168237.336358,56627.0,200,5,165741.95571835,2495.380639650015
7188,139909.995974,56628.0,200,6,143043.39517685497,-3133.3992028549837
7189,174226.496768,56629.0,200,7,142306.2941221,31920.20264590002
7190,144578.575095,56630.0,200,8,137733.38089586998,6845.194199130026
7191,110746.449831,56631.0,200,9,141500.106388735,-30753.656557734997
